subj_id,inclusion,block,trial,task,alpha,angle_sigma,orientation,stimulus,response,accuracy,response_time,confidence,increase_presses,decrease_presses,BOLD_rTPJ,BOLD_pMFC,BOLD_FPm,BOLD_FPl,BOLD_preSMA,BOLD_vmPFC
01LeEm,0,3,304,Detection,0,6.5,-0.913552095251359,0,0,1,1.05139650000001,5,1,2,NaN,NaN,NaN,NaN,NaN,NaN
01LeEm,0,3,305,Detection,0.0655564136708008,6.5,1.62024871318396,1,1,1,0.883116199999677,6,4,0,NaN,NaN,NaN,NaN,NaN,NaN
01LeEm,0,3,306,Detection,0,6.5,-1.29180169998049,0,0,1,0.833452699999725,6,4,0,NaN,NaN,NaN,NaN,NaN,NaN
01LeEm,0,3,307,Detection,0,6.5,0.621026301569008,0,0,1,0.866820899999766,6,4,0,NaN,NaN,NaN,NaN,NaN,NaN
01LeEm,0,3,308,Detection,0.0655564136708008,6.5,-0.338314209344044,1,1,1,0.918610599999738,6,7,0,NaN,NaN,NaN,NaN,NaN,NaN
01LeEm,0,3,309,Detection,0,6.5,-0.352992602486088,0,0,1,0.716686499999923,6,2,0,NaN,NaN,NaN,NaN,NaN,NaN
01LeEm,0,3,310,Detection,0,6.5,1.41265027413707,0,0,1,0.800738599999931,6,4,0,NaN,NaN,NaN,NaN,NaN,NaN
01LeEm,0,3,311,Detection,0,6.5,-0.803224106834699,0,0,1,0.833522100000664,6,2,0,NaN,NaN,NaN,NaN,NaN,NaN
01LeEm,0,3,312,Detection,0.0655564136708008,6.5,0.225882369982311,1,1,1,0.887675500000114,6,5,0,NaN,NaN,NaN,NaN,NaN,NaN
01LeEm,0,3,313,Detection,0.0655564136708008,6.5,0.824332619623853,1,1,1,1.06709610000053,6,0,0,NaN,NaN,NaN,NaN,NaN,NaN
01LeEm,0,3,314,Detection,0,6.5,-1.13304048862411,0,0,1,0.784172900000158,6,2,0,NaN,NaN,NaN,NaN,NaN,NaN
01LeEm,0,3,315,Detection,0.0655564136708008,6.5,0.591545356203278,1,0,0,1.1340952999999,1,0,2,NaN,NaN,NaN,NaN,NaN,NaN
01LeEm,0,3,316,Detection,0.0655564136708008,6.5,2.06145566895387,1,0,0,0.767161900000247,6,3,0,NaN,NaN,NaN,NaN,NaN,NaN
01LeEm,0,3,317,Detection,0,6.5,-1.4139230526579,0,0,1,0.766793400000097,6,4,0,NaN,NaN,NaN,NaN,NaN,NaN
01LeEm,0,3,318,Detection,0,6.5,-1.06532630659578,0,0,1,0.798318799999834,6,2,0,NaN,NaN,NaN,NaN,NaN,NaN
01LeEm,0,3,319,Detection,0,6.5,0.286478753286555,0,0,1,0.83197089999976,6,2,0,NaN,NaN,NaN,NaN,NaN,NaN
01LeEm,0,3,320,Detection,0.0655564136708008,6.5,-0.308333989455245,1,1,1,1.25011470000027,3,0,3,NaN,NaN,NaN,NaN,NaN,NaN
01LeEm,0,3,321,Detection,0,6.5,1.1233863309116,0,0,1,0.766194800000449,6,1,0,NaN,NaN,NaN,NaN,NaN,NaN
01LeEm,0,3,322,Detection,0.0655564136708008,6.5,-0.373935409236447,1,1,1,1.06653029999961,4,0,3,NaN,NaN,NaN,NaN,NaN,NaN
01LeEm,0,3,323,Detection,0,6.5,-1.988895612714,0,0,1,0.716891600000054,6,3,0,NaN,NaN,NaN,NaN,NaN,NaN
01LeEm,0,3,324,Detection,0.0655564136708008,6.5,0.222693510103595,1,1,1,0.987562700000126,5,1,1,NaN,NaN,NaN,NaN,NaN,NaN
01LeEm,0,3,325,Detection,0.0655564136708008,6.5,-0.53983797735746,1,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN
01LeEm,0,3,326,Detection,0,6.5,0.528755551849079,0,0,1,0.64781800000037,6,2,0,NaN,NaN,NaN,NaN,NaN,NaN
01LeEm,0,4,427,Detection,0,6.5,1.18531453933334,0,0,1,0.950101700000232,6,0,0,NaN,NaN,NaN,NaN,NaN,NaN
01LeEm,0,4,428,Detection,0.057,6.5,0.538437094366814,1,0,0,0.666636799999651,6,0,0,NaN,NaN,NaN,NaN,NaN,NaN
01LeEm,0,4,429,Detection,0,6.5,0.237369303787853,0,0,1,0.800125000000662,6,5,0,NaN,NaN,NaN,NaN,NaN,NaN
01LeEm,0,4,430,Detection,0,6.5,-0.306981232056112,0,0,1,1.19962430000032,6,2,0,NaN,NaN,NaN,NaN,NaN,NaN
01LeEm,0,4,431,Detection,0,6.5,-3.00136269317813,0,0,1,1.01606160000028,6,2,0,NaN,NaN,NaN,NaN,NaN,NaN
01LeEm,0,4,432,Detection,0.057,6.5,0.125307509871231,1,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN
01LeEm,0,4,433,Detection,0.057,6.5,-2.07120857821363,1,1,1,1.06655929999943,3,1,3,NaN,NaN,NaN,NaN,NaN,NaN
01LeEm,0,4,434,Detection,0.057,6.5,-2.2010387277353,1,1,1,1.16778979999981,5,4,0,NaN,NaN,NaN,NaN,NaN,NaN
01LeEm,0,4,435,Detection,0,6.5,0.0512610874404757,0,1,0,0.917487799999435,2,0,1,NaN,NaN,NaN,NaN,NaN,NaN
01LeEm,0,4,436,Detection,0,6.5,0.187756032250805,0,1,0,1.08159400000022,4,3,0,NaN,NaN,NaN,NaN,NaN,NaN
01LeEm,0,4,437,Detection,0.057,6.5,1.36684328200656,1,1,1,0.883446099999674,6,2,0,NaN,NaN,NaN,NaN,NaN,NaN
01LeEm,0,4,438,Detection,0.057,6.5,-1.24849162832975,1,1,1,0.783618800000113,6,2,0,NaN,NaN,NaN,NaN,NaN,NaN
01LeEm,0,4,439,Detection,0,6.5,-1.21796458687145,0,0,1,0.947356599999694,6,1,0,NaN,NaN,NaN,NaN,NaN,NaN
01LeEm,0,4,440,Detection,0,6.5,0.678800873591172,0,0,1,1.18310649999967,6,1,0,NaN,NaN,NaN,NaN,NaN,NaN
01LeEm,0,4,441,Detection,0.057,6.5,0.320002609452105,1,0,0,1.13323270000001,6,0,0,NaN,NaN,NaN,NaN,NaN,NaN
01LeEm,0,4,442,Detection,0,6.5,0.759405512125863,0,0,1,1.36648659999992,6,5,0,NaN,NaN,NaN,NaN,NaN,NaN
01LeEm,0,4,443,Detection,0.057,6.5,-2.49979171403088,1,0,0,0.917518100000052,6,4,0,NaN,NaN,NaN,NaN,NaN,NaN
01LeEm,0,4,444,Detection,0.057,6.5,-0.166613285123777,1,1,1,0.81709790000059,6,3,0,NaN,NaN,NaN,NaN,NaN,NaN
01LeEm,0,4,445,Detection,0,6.5,0.752835543666759,0,1,0,0.649413699999968,6,2,0,NaN,NaN,NaN,NaN,NaN,NaN
01LeEm,0,4,446,Detection,0,6.5,0.229926914365559,0,1,0,1.18318100000033,4,3,1,NaN,NaN,NaN,NaN,NaN,NaN
01LeEm,0,4,447,Detection,0.057,6.5,1.36096027805461,1,1,1,0.650181199999679,5,4,0,NaN,NaN,NaN,NaN,NaN,NaN
01LeEm,0,4,448,Detection,0.057,6.5,-0.682905216888394,1,1,1,0.800000000000182,6,3,0,NaN,NaN,NaN,NaN,NaN,NaN
01LeEm,0,4,449,Detection,0.057,6.5,0.213686030917703,1,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN
01LeEm,0,4,450,Detection,0.057,6.5,0.0999362678808229,1,1,1,0.933408699999745,6,3,0,NaN,NaN,NaN,NaN,NaN,NaN
01LeEm,0,4,451,Detection,0,6.5,1.24930542918099,0,0,1,1.05014219999975,5,4,0,NaN,NaN,NaN,NaN,NaN,NaN
01LeEm,0,4,452,Detection,0,6.5,-0.104356956145673,0,0,1,0.85229580000032,6,2,0,NaN,NaN,NaN,NaN,NaN,NaN
01LeEm,0,1,101,Tilt,0.2,7.01486765864282,0,0,1,0,1.07608709999931,4,2,2,NaN,NaN,NaN,NaN,NaN,NaN
01LeEm,0,1,102,Tilt,0.2,7.01486765864282,-1.23236084106167,1,1,1,0.94934849999936,6,1,0,NaN,NaN,NaN,NaN,NaN,NaN
01LeEm,0,1,103,Tilt,0.2,7.01486765864282,1.56784877732528,1,1,1,0.949323000000732,6,0,0,NaN,NaN,NaN,NaN,NaN,NaN
01LeEm,0,1,104,Tilt,0.2,7.01486765864282,0.702564668336148,1,1,1,1.31581500000084,3,1,1,NaN,NaN,NaN,NaN,NaN,NaN
01LeEm,0,1,105,Tilt,0.2,7.01486765864282,-0.592416026822134,1,1,1,0.962956999999733,6,4,0,NaN,NaN,NaN,NaN,NaN,NaN
01LeEm,0,1,106,Tilt,0.2,7.01486765864282,-0,0,0,1,0.800352299999759,5,4,1,NaN,NaN,NaN,NaN,NaN,NaN
01LeEm,0,1,107,Tilt,0.2,7.01486765864282,0.701927879623781,1,1,1,0.951201100000617,5,1,0,NaN,NaN,NaN,NaN,NaN,NaN
01LeEm,0,1,108,Tilt,0.2,7.01486765864282,-0.390609593455965,1,0,0,1.26681700000063,5,3,0,NaN,NaN,NaN,NaN,NaN,NaN
01LeEm,0,1,109,Tilt,0.2,7.01486765864282,-0.345683085632372,1,0,0,0.899953800000731,6,2,0,NaN,NaN,NaN,NaN,NaN,NaN
01LeEm,0,1,110,Tilt,0.2,7.01486765864282,-0,0,0,1,0.918600200000583,6,3,0,NaN,NaN,NaN,NaN,NaN,NaN
01LeEm,0,1,111,Tilt,0.2,7.01486765864282,0.494847201694239,1,1,1,1.00010089999978,6,1,0,NaN,NaN,NaN,NaN,NaN,NaN
01LeEm,0,1,112,Tilt,0.2,7.01486765864282,0.193253029688078,1,0,0,1.23365550000017,6,5,0,NaN,NaN,NaN,NaN,NaN,NaN
01LeEm,0,1,113,Tilt,0.2,7.01486765864282,0,0,0,1,0.850239499999589,5,4,0,NaN,NaN,NaN,NaN,NaN,NaN
01LeEm,0,1,114,Tilt,0.2,7.01486765864282,0,0,0,1,0.966773699999976,6,2,0,NaN,NaN,NaN,NaN,NaN,NaN
01LeEm,0,1,115,Tilt,0.2,7.01486765864282,0,0,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN
01LeEm,0,1,116,Tilt,0.2,7.01486765864282,0,0,1,0,0.966815900000256,5,3,2,NaN,NaN,NaN,NaN,NaN,NaN
01LeEm,0,1,117,Tilt,0.2,7.01486765864282,0.478254180454755,1,1,1,0.964721400000599,6,6,0,NaN,NaN,NaN,NaN,NaN,NaN
01LeEm,0,1,118,Tilt,0.2,7.01486765864282,-0,0,0,1,0.784481799999412,6,1,0,NaN,NaN,NaN,NaN,NaN,NaN
01LeEm,0,1,119,Tilt,0.2,7.01486765864282,2.44267525382143,1,1,1,0.833208499999273,6,2,0,NaN,NaN,NaN,NaN,NaN,NaN
01LeEm,0,1,120,Tilt,0.2,7.01486765864282,0,0,0,1,1.30118560000028,6,1,0,NaN,NaN,NaN,NaN,NaN,NaN
01LeEm,0,1,121,Tilt,0.2,7.01486765864282,0,0,0,1,0.767206500000611,6,3,0,NaN,NaN,NaN,NaN,NaN,NaN
01LeEm,0,1,122,Tilt,0.2,7.01486765864282,0,0,0,1,0.883446199999526,5,0,0,NaN,NaN,NaN,NaN,NaN,NaN
01LeEm,0,1,123,Tilt,0.2,7.01486765864282,-0,0,0,1,0.800194800000099,6,5,0,NaN,NaN,NaN,NaN,NaN,NaN
01LeEm,0,1,124,Tilt,0.2,7.01486765864282,-0.153023227109936,1,0,0,0.933349500000077,6,6,0,NaN,NaN,NaN,NaN,NaN,NaN
01LeEm,0,1,125,Tilt,0.2,7.01486765864282,0,0,0,1,0.800577100000737,6,4,0,NaN,NaN,NaN,NaN,NaN,NaN
01LeEm,0,1,126,Tilt,0.2,7.01486765864282,-0.592574351502953,1,1,1,1.15038690000074,6,1,0,NaN,NaN,NaN,NaN,NaN,NaN
01LeEm,0,2,227,Tilt,0.2,7.01486765864282,0.0145293238965801,1,0,0,0.79764780000005,6,4,0,NaN,NaN,NaN,NaN,NaN,NaN
01LeEm,0,2,228,Tilt,0.2,7.01486765864282,0.691456629739486,1,1,1,0.817451699999765,6,2,0,NaN,NaN,NaN,NaN,NaN,NaN
01LeEm,0,2,229,Tilt,0.2,7.01486765864282,-0,0,0,1,0.950080600000547,6,2,0,NaN,NaN,NaN,NaN,NaN,NaN
01LeEm,0,2,230,Tilt,0.2,7.01486765864282,0,0,0,1,0.717509799999789,6,4,0,NaN,NaN,NaN,NaN,NaN,NaN
01LeEm,0,2,231,Tilt,0.2,7.01486765864282,0,0,0,1,0.750383800000236,6,3,0,NaN,NaN,NaN,NaN,NaN,NaN
01LeEm,0,2,232,Tilt,0.2,7.01486765864282,-0,0,0,1,0.835367699999551,6,5,0,NaN,NaN,NaN,NaN,NaN,NaN
01LeEm,0,2,233,Tilt,0.2,7.01486765864282,-0,0,0,1,0.733851500000128,6,2,0,NaN,NaN,NaN,NaN,NaN,NaN
01LeEm,0,2,234,Tilt,0.2,7.01486765864282,-0,0,0,1,0.950013599999693,6,1,0,NaN,NaN,NaN,NaN,NaN,NaN
01LeEm,0,2,235,Tilt,0.2,7.01486765864282,1.67243143907133,1,1,1,0.783099899999797,6,1,0,NaN,NaN,NaN,NaN,NaN,NaN
01LeEm,0,2,236,Tilt,0.2,7.01486765864282,-0.0115462611488522,1,0,0,0.752160699999877,6,1,0,NaN,NaN,NaN,NaN,NaN,NaN
01LeEm,0,2,237,Tilt,0.2,7.01486765864282,-0.949982549666176,1,1,1,0.86526430000049,6,6,0,NaN,NaN,NaN,NaN,NaN,NaN
01LeEm,0,2,238,Tilt,0.2,7.01486765864282,-0,0,1,0,0.999625399999786,4,2,0,NaN,NaN,NaN,NaN,NaN,NaN
01LeEm,0,2,239,Tilt,0.2,7.01486765864282,0,0,1,0,1.48353810000026,2,1,0,NaN,NaN,NaN,NaN,NaN,NaN
01LeEm,0,2,240,Tilt,0.2,7.01486765864282,-1.05174151199245,1,0,0,1.03340169999956,1,1,3,NaN,NaN,NaN,NaN,NaN,NaN
01LeEm,0,2,241,Tilt,0.2,7.01486765864282,-1.20117320353009,1,1,1,0.899699299999156,6,3,0,NaN,NaN,NaN,NaN,NaN,NaN
01LeEm,0,2,242,Tilt,0.2,7.01486765864282,-1.42468768786715,1,1,1,1.16669009999987,6,1,0,NaN,NaN,NaN,NaN,NaN,NaN
01LeEm,0,2,243,Tilt,0.2,7.01486765864282,-0.267961275761653,1,1,1,0.950219000000288,6,1,0,NaN,NaN,NaN,NaN,NaN,NaN
01LeEm,0,2,244,Tilt,0.2,7.01486765864282,-0,0,1,0,0.783401400000002,5,1,0,NaN,NaN,NaN,NaN,NaN,NaN
01LeEm,0,2,245,Tilt,0.2,7.01486765864282,0,0,1,0,1.19978720000017,6,2,0,NaN,NaN,NaN,NaN,NaN,NaN
01LeEm,0,2,246,Tilt,0.2,7.01486765864282,0,0,1,0,0.983744199999819,5,2,1,NaN,NaN,NaN,NaN,NaN,NaN
01LeEm,0,2,247,Tilt,0.2,7.01486765864282,0,0,0,1,0.767639900000177,6,1,0,NaN,NaN,NaN,NaN,NaN,NaN
01LeEm,0,2,248,Tilt,0.2,7.01486765864282,-0,0,1,0,1.00036079999973,2,1,2,NaN,NaN,NaN,NaN,NaN,NaN
01LeEm,0,2,249,Tilt,0.2,7.01486765864282,0.450485988067884,1,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN
01LeEm,0,2,250,Tilt,0.2,7.01486765864282,-0.246527542256072,1,0,0,0.782918099999733,6,3,0,NaN,NaN,NaN,NaN,NaN,NaN
01LeEm,0,2,251,Tilt,0.2,7.01486765864282,0.594349052796862,1,1,1,0.748460100000557,6,4,0,NaN,NaN,NaN,NaN,NaN,NaN
01LeEm,0,2,252,Tilt,0.2,7.01486765864282,-0.0991695007195897,1,0,0,0.766531000000214,6,3,0,NaN,NaN,NaN,NaN,NaN,NaN
01LeEm,0,3,353,Tilt,0.2,6.5,0.374363269878001,1,0,0,0.799842800000079,6,4,0,NaN,NaN,NaN,NaN,NaN,NaN
01LeEm,0,3,354,Tilt,0.2,6.5,-0.692880738722076,1,1,1,0.800599399999555,6,2,0,NaN,NaN,NaN,NaN,NaN,NaN
01LeEm,0,3,355,Tilt,0.2,6.5,-0,0,0,1,0.832088099999964,6,3,0,NaN,NaN,NaN,NaN,NaN,NaN
01LeEm,0,3,356,Tilt,0.2,6.5,-1.37027515919312,1,1,1,0.716879699999481,6,4,0,NaN,NaN,NaN,NaN,NaN,NaN
01LeEm,0,3,357,Tilt,0.2,6.5,0,0,0,1,0.766631899999993,6,3,0,NaN,NaN,NaN,NaN,NaN,NaN
01LeEm,0,3,358,Tilt,0.2,6.5,-0.071506862620626,1,1,1,1.10014359999968,5,2,1,NaN,NaN,NaN,NaN,NaN,NaN
01LeEm,0,3,359,Tilt,0.2,6.5,-0.189650393050306,1,0,0,0.881687699999929,5,2,0,NaN,NaN,NaN,NaN,NaN,NaN
01LeEm,0,3,360,Tilt,0.2,6.5,-0,0,0,1,0.800273899999411,6,2,0,NaN,NaN,NaN,NaN,NaN,NaN
01LeEm,0,3,361,Tilt,0.2,6.5,0,0,0,1,0.766318000000865,6,4,0,NaN,NaN,NaN,NaN,NaN,NaN
01LeEm,0,3,362,Tilt,0.2,6.5,-1.1606810922607,1,1,1,0.749773100000311,6,4,0,NaN,NaN,NaN,NaN,NaN,NaN
01LeEm,0,3,363,Tilt,0.2,6.5,-0.0873719924831118,1,0,0,0.782257600000776,6,3,0,NaN,NaN,NaN,NaN,NaN,NaN
01LeEm,0,3,364,Tilt,0.2,6.5,0,0,0,1,0.699387100000422,6,2,0,NaN,NaN,NaN,NaN,NaN,NaN
01LeEm,0,3,365,Tilt,0.2,6.5,-0,0,1,0,1.2996948,4,3,1,NaN,NaN,NaN,NaN,NaN,NaN
01LeEm,0,3,366,Tilt,0.2,6.5,0,0,0,1,0.967415899999651,6,6,0,NaN,NaN,NaN,NaN,NaN,NaN
01LeEm,0,3,367,Tilt,0.2,6.5,-0.439066692002704,1,1,1,0.801915899999585,6,4,0,NaN,NaN,NaN,NaN,NaN,NaN
01LeEm,0,3,368,Tilt,0.2,6.5,-0.553320354094911,1,1,1,0.916101900000285,4,0,2,NaN,NaN,NaN,NaN,NaN,NaN
01LeEm,0,3,369,Tilt,0.2,6.5,0,0,0,1,0.699660300000687,6,3,0,NaN,NaN,NaN,NaN,NaN,NaN
01LeEm,0,3,370,Tilt,0.2,6.5,-0,0,0,1,1.04993099999956,6,3,0,NaN,NaN,NaN,NaN,NaN,NaN
01LeEm,0,3,371,Tilt,0.2,6.5,-0,0,0,1,0.715169199999764,6,3,0,NaN,NaN,NaN,NaN,NaN,NaN
01LeEm,0,3,372,Tilt,0.2,6.5,2.20097266773682,1,1,1,0.666483900000458,6,3,0,NaN,NaN,NaN,NaN,NaN,NaN
01LeEm,0,3,373,Tilt,0.2,6.5,-0.578505302291011,1,1,1,0.883549999999559,6,5,0,NaN,NaN,NaN,NaN,NaN,NaN
01LeEm,0,3,374,Tilt,0.2,6.5,0,0,NaN,NaN,NaN,NaN,1,0,NaN,NaN,NaN,NaN,NaN,NaN
01LeEm,0,3,375,Tilt,0.2,6.5,-1.26273163397431,1,1,1,0.666839599999548,6,5,0,NaN,NaN,NaN,NaN,NaN,NaN
01LeEm,0,3,376,Tilt,0.2,6.5,-0,0,0,1,0.814841299999898,6,2,0,NaN,NaN,NaN,NaN,NaN,NaN
01LeEm,0,3,377,Tilt,0.2,6.5,-0.25283525561634,1,1,1,0.916756300000088,6,3,1,NaN,NaN,NaN,NaN,NaN,NaN
01LeEm,0,3,378,Tilt,0.2,6.5,0,0,0,1,0.749856899999941,6,2,0,NaN,NaN,NaN,NaN,NaN,NaN
01LeEm,0,4,401,Tilt,0.2,6.5,-2.4593134329754,1,1,1,0.642119099999945,6,1,0,NaN,NaN,NaN,NaN,NaN,NaN
01LeEm,0,4,402,Tilt,0.2,6.5,0.210108225128741,1,0,0,0.73403159999998,6,1,0,NaN,NaN,NaN,NaN,NaN,NaN
01LeEm,0,4,403,Tilt,0.2,6.5,-0,0,0,1,0.769800099999884,6,4,0,NaN,NaN,NaN,NaN,NaN,NaN
01LeEm,0,4,404,Tilt,0.2,6.5,-0.879293097433642,1,1,1,0.76707339999939,6,2,0,NaN,NaN,NaN,NaN,NaN,NaN
01LeEm,0,4,405,Tilt,0.2,6.5,0.0821042387431044,1,0,0,0.712418899999648,6,1,0,NaN,NaN,NaN,NaN,NaN,NaN
01LeEm,0,4,406,Tilt,0.2,6.5,-0.830526506923698,1,1,1,0.616924999999355,6,1,0,NaN,NaN,NaN,NaN,NaN,NaN
01LeEm,0,4,407,Tilt,0.2,6.5,-0,0,0,1,0.899669600000379,4,2,0,NaN,NaN,NaN,NaN,NaN,NaN
01LeEm,0,4,408,Tilt,0.2,6.5,-0,0,0,1,0.949114099999861,6,2,0,NaN,NaN,NaN,NaN,NaN,NaN
01LeEm,0,4,409,Tilt,0.2,6.5,0.0325743006936269,1,1,1,1.15033310000035,6,5,0,NaN,NaN,NaN,NaN,NaN,NaN
01LeEm,0,4,410,Tilt,0.2,6.5,-0,0,0,1,0.701343900000211,6,3,0,NaN,NaN,NaN,NaN,NaN,NaN
01LeEm,0,4,411,Tilt,0.2,6.5,0,0,0,1,0.84987430000001,6,1,0,NaN,NaN,NaN,NaN,NaN,NaN
01LeEm,0,4,412,Tilt,0.2,6.5,-0.51800373557384,1,1,1,0.983743400000094,5,1,1,NaN,NaN,NaN,NaN,NaN,NaN
01LeEm,0,4,413,Tilt,0.2,6.5,0.283222639469209,1,1,1,0.816473799999585,6,6,0,NaN,NaN,NaN,NaN,NaN,NaN
01LeEm,0,4,414,Tilt,0.2,6.5,-0.240533126831715,1,1,1,0.9007916999999,6,6,0,NaN,NaN,NaN,NaN,NaN,NaN
01LeEm,0,4,415,Tilt,0.2,6.5,-0,0,0,1,0.783269199999268,6,2,0,NaN,NaN,NaN,NaN,NaN,NaN
01LeEm,0,4,416,Tilt,0.2,6.5,0,0,0,1,0.933196599999974,6,4,0,NaN,NaN,NaN,NaN,NaN,NaN
01LeEm,0,4,417,Tilt,0.2,6.5,-0,0,0,1,0.798171000000366,6,4,0,NaN,NaN,NaN,NaN,NaN,NaN
01LeEm,0,4,418,Tilt,0.2,6.5,-0,0,0,1,0.865189399999508,6,5,0,NaN,NaN,NaN,NaN,NaN,NaN
01LeEm,0,4,419,Tilt,0.2,6.5,0.0711535391875757,1,0,0,1.01723969999966,6,0,0,NaN,NaN,NaN,NaN,NaN,NaN
01LeEm,0,4,420,Tilt,0.2,6.5,-0,0,1,0,0.766614799999843,6,6,0,NaN,NaN,NaN,NaN,NaN,NaN
01LeEm,0,4,421,Tilt,0.2,6.5,1.26755871127598,1,1,1,0.816568500000358,6,1,0,NaN,NaN,NaN,NaN,NaN,NaN
01LeEm,0,4,422,Tilt,0.2,6.5,-0,0,0,1,0.833254999999554,6,1,0,NaN,NaN,NaN,NaN,NaN,NaN
01LeEm,0,4,423,Tilt,0.2,6.5,-1.05735297336624,1,1,1,0.649830399999701,6,1,0,NaN,NaN,NaN,NaN,NaN,NaN
01LeEm,0,4,424,Tilt,0.2,6.5,0.0755434022563186,1,1,1,0.949978100000408,1,0,2,NaN,NaN,NaN,NaN,NaN,NaN
01LeEm,0,4,425,Tilt,0.2,6.5,-0,0,0,1,0.833055199999762,6,1,0,NaN,NaN,NaN,NaN,NaN,NaN
01LeEm,0,4,426,Tilt,0.2,6.5,-0,0,0,1,0.750056900000345,6,2,0,NaN,NaN,NaN,NaN,NaN,NaN
02DiSt,0,1,501,Discrimination,0.108175389998542,4.652009578125,-45,0,0,1,0.928984199999832,5,1,1,2.12078182177969,2.39036372790068,-0.702046241254927,0.954163694140532,1.04373679972039,1.51958368834472
02DiSt,1,1,502,Discrimination,0.108175389998542,4.652009578125,-45,0,0,1,1.00029100000029,4,0,0,0.906795428899845,3.75993657643657,-0.659350582144434,1.51510078788978,2.20306531560536,0.750686302485808
02DiSt,1,1,503,Discrimination,0.108175389998542,4.652009578125,45,1,1,1,0.969102600000042,4,2,0,0.528519259599766,3.67978575316871,-2.65786827671488,-0.261848608290007,-0.955829639904774,-1.30291478204109
02DiSt,1,1,504,Discrimination,0.108175389998542,4.652009578125,-45,0,0,1,0.882460099999662,4,1,0,2.62519184817182,6.38103405004594,-0.0368304688368947,0.810878060692314,2.71435997265463,0.396227096502737
02DiSt,1,1,505,Discrimination,0.108175389998542,4.652009578125,45,1,1,1,0.912862099999984,4,3,0,1.64986310943519,4.62186536047517,0.327695270251815,1.21599274765164,0.936852703143198,0.862931309946495
02DiSt,1,1,506,Discrimination,0.108175389998542,4.652009578125,-45,0,1,0,1.19886369999949,2,0,1,1.08554772213075,2.69039661705312,0.388213774260051,1.92563809375418,0.71750620778509,0.0730362819048445
02DiSt,1,1,507,Discrimination,0.108175389998542,4.652009578125,-45,0,0,1,1.26675909999904,1,0,1,1.33567500214201,4.31086512963946,-0.59671219726949,1.27266640245343,-0.44666655817284,-0.862759357522719
02DiSt,1,1,508,Discrimination,0.108175389998542,4.652009578125,45,1,1,1,0.883853600000293,3,0,1,-0.0617786537450139,4.15179056510693,1.3049366570206,2.09133426111404,1.99945738246808,0.89181766368267
02DiSt,1,1,509,Discrimination,0.108175389998542,4.652009578125,-45,0,1,0,1.28354729999955,1,0,3,-0.0894414633820825,2.53009545021668,-0.503158579828051,0.570892799385626,-0.237666710802855,-0.684696719754578
02DiSt,1,1,510,Discrimination,0.108175389998542,4.652009578125,45,1,1,1,0.999924800000372,3,0,0,-1.4641107539508,0.11363336962943,-1.78127476578269,0.0988988185848069,-1.40937084280528,-1.86316511652819
02DiSt,1,1,511,Discrimination,0.108175389998542,4.652009578125,45,1,1,1,0.852276300000085,4,1,1,-1.30232185361409,1.84641820224138,-2.54021530327828,-0.0664568539157145,-3.81428976311133,-1.55128079839051
02DiSt,1,1,512,Discrimination,0.108175389998542,4.652009578125,-45,0,1,0,1.13260599999921,2,0,1,-1.41866231153691,2.08275308160157,-2.27159525063888,-0.149257314288305,-4.24790499193164,-0.696438527995403
02DiSt,1,1,513,Discrimination,0.108175389998542,4.652009578125,-45,0,0,1,1.0012655999999,3,0,1,-1.89814493148634,1.64089296948982,-3.85964754112593,-1.53247723153681,-4.75298964289519,-3.87094583743956
02DiSt,1,1,514,Discrimination,0.108175389998542,4.652009578125,45,1,NaN,NaN,NaN,NaN,2,0,NaN,NaN,NaN,NaN,NaN,NaN
02DiSt,1,1,515,Discrimination,0.108175389998542,4.652009578125,45,1,1,1,0.834220799999457,4,0,2,-0.81707527451586,2.47343893787574,-2.22662565694685,-0.0252408285159618,-3.60916056420941,-0.852793368692623
02DiSt,1,1,516,Discrimination,0.108175389998542,4.652009578125,45,1,1,1,0.951035600000978,4,1,0,1.29174492707347,3.60700756275072,-2.01115438411472,0.492684996178192,-2.83833878748119,-1.33352650252239
02DiSt,1,1,517,Discrimination,0.108175389998542,4.652009578125,-45,0,1,0,1.04958000000079,3,2,0,-0.971557727507731,3.86721170021266,-3.23680882767818,-0.369793044910614,-3.15948301330925,-3.50726670317534
02DiSt,1,1,518,Discrimination,0.108175389998542,4.652009578125,-45,0,0,1,1.01692960000037,2,1,3,-0.270611227038178,6.19605564562286,-3.17216861769859,0.260086624981499,-1.71452684682579,-3.43982312446687
02DiSt,1,1,519,Discrimination,0.108175389998542,4.652009578125,45,1,1,1,0.833002900000793,4,1,0,0.966060778439635,4.82795766940931,-1.66046524601072,0.508204820935371,-0.414445826468559,-2.53658402692981
02DiSt,1,1,520,Discrimination,0.108175389998542,4.652009578125,45,1,1,1,0.849896600000648,5,1,2,1.95953598301304,7.33740109350623,-0.204183456866893,2.09804026782956,0.45158979485098,-1.449644132699
